Date,Hour,Total_I90,Ped_I90,Bike_I90,Total_SR520,Ped_EB_SR520,Ped_WB_SR520,Bike_EB_SR520,Bike_WB_SR520,I90 Location,SR520 Location
22/02/2017,3:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,4:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,5:00,6,3,3,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,6:00,12,1,11,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,7:00,22,2,20,7,1,1,1,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,8:00,20,2,18,12,0,1,9,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,9:00,18,2,16,7,0,1,3,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,10:00,13,4,9,4,0,0,0,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,11:00,15,3,12,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,12:00,24,6,18,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,13:00,20,5,15,5,1,0,3,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,14:00,20,5,15,5,0,1,4,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,15:00,26,7,19,4,0,0,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,16:00,25,6,19,11,1,0,4,6,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,17:00,29,4,25,8,0,2,4,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,18:00,26,4,22,7,0,0,4,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,19:00,11,3,8,5,0,0,1,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,20:00,2,0,2,1,0,0,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,21:00,4,2,2,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,22:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
22/02/2017,23:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,0:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,1:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,2:00,0,0,0,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,3:00,1,0,1,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,4:00,0,0,0,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,5:00,8,2,6,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,6:00,6,3,3,2,0,0,0,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,7:00,18,0,18,4,0,0,0,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,8:00,36,7,29,8,0,0,5,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,9:00,18,7,11,10,1,2,4,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,10:00,10,2,8,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,11:00,11,2,9,3,0,0,0,3,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,12:00,14,5,9,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,13:00,13,2,11,3,0,0,1,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,14:00,6,2,4,2,0,0,1,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,15:00,10,3,7,2,0,1,1,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,16:00,32,7,25,7,1,0,5,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,17:00,33,5,28,7,3,0,2,2,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,18:00,17,1,16,8,1,0,3,4,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,19:00,10,0,10,0,0,0,0,0,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
23/02/2017,20:00,5,2,3,1,0,0,0,1,"(212804.3339, 1317878.979)","(227705.9582, 1322677.229)"
